Proto-Zapotecan,Proto-Zapotecan language,reconstructed
Proto-Zapotec,Proto-Zapotec language,reconstructed
Old Marathi,Old Marathi language,regular
Omotik,Omotik language,regular
Omurano,Omurano language,regular
Proto-Aroid,Proto-Aroid language,reconstructed
Proto-Dizoid,Proto-Dizoid language,reconstructed
Proto-Omotic,Proto-Omotic language,reconstructed
South Tairora,South Tairora language,regular
Old Mon,Old Mon language,regular
Selk'nam,Selk'nam language,regular
Lingao,Lingao language,regular
Onin,Onin language,regular
Onjob,Onjob language,regular
Kabore One,Kabore One language,regular
Onobasulu,Onobasulu language,regular
Sartang,Sartang language,regular
Northern One,Northern One language,regular
Ontenu,Ontenu language,regular
Unua,Unua language,regular
Old Nubian,Old Nubian language,regular
Pidgin Onin,Pidgin Onin language,regular
Ong,Ong language,regular
Önge,Önge language,regular
Oorlams,Oorlams language,regular
Old Ossetic,Old Ossetic language,regular
Okpamheri,Okpamheri language,regular
Kopkaka,Kopkaka language,regular
Opao,Opao language,regular
Opata,Opata language,regular
Ofayé,Ofayé language,regular
Odia,Odia language,regular
Oroha,Oroha language,regular
Oring,Oring language,regular
Oroqen,Oroqen language,regular
Oruma,Oruma language,regular
Adivasi Odia,Adivasi Odia language,regular
Oro Win,Oro Win language,regular
Oro,Oro language,regular
Ormu,Ormu language,regular
Ossetian,Ossetian language,regular
Proto-Ossetic,Proto-Ossetic language,reconstructed
Oscan,Oscan language,regular
Osing,Osing language,regular
Old Sundanese,Old Sundanese language,regular
Ososo,Ososo language,regular
Osatu,Osatu language,regular
Southern One,Southern One language,regular
Old Saxon,Old Saxon language,regular
Old Tibetan,Old Tibetan language,regular
Ot Danum,Ot Danum language,regular
Mezquital Otomi,Mezquital Otomi language,regular
Oti,Oti language,regular
Tilapa Otomi,Tilapa Otomi language,regular
Eastern Highland Otomi,Eastern Highland Otomi language,regular
Tenango Otomi,Tenango Otomi language,regular
Proto-Otomi,Proto-Otomi language,reconstructed
Proto-Otomian,Proto-Otomian language,reconstructed
Querétaro Otomi,Querétaro Otomi language,regular
Estado de México Otomi,Estado de México Otomi language,regular
Temoaya Otomi,Temoaya Otomi language,regular
Otuke,Otuke language,regular
Ottawa,Ottawa language,regular
Texcatepec Otomi,Texcatepec Otomi language,regular
Old Tamil,Old Tamil language,regular
Ixtenco Otomi,Ixtenco Otomi language,regular
Glio-Oubi,Glio-Oubi language,regular
Oune,Oune language,regular
Old Uyghur,Old Uyghur language,regular
Ouma,Ouma language,regular
Elfdalian,Elfdalian language,regular
Owiniga,Owiniga language,regular
Oy,Oy language,regular
Oyda,Oyda language,regular
Oya'oya,Oya'oya language,regular
Koonzime,Koonzime language,regular
Kómnzo,Kómnzo language,regular
Kuwani,Kuwani language,regular
Proto-North Halmahera,Proto-North Halmahera language,reconstructed
Nungon,Nungon language,regular
Pareci,Pareci language,regular
Pagibete,Pagibete language,regular
Paranawát,Paranawát language,regular
Tenharim,Tenharim language,regular
Pe,Pe language,regular
Parakanã,Parakanã language,regular
Parya,Parya language,regular
Panamint,Panamint language,regular
Papasena,Papasena language,regular
Pankararé,Pankararé language,regular
Pankararú,Pankararú language,regular
Patamona,Patamona language,regular
Mezontla Popoloca,Mezontla Popoloca language,regular
Coyotepec Popoloca,Coyotepec Popoloca language,regular
Paraujano,Paraujano language,regular
Mak (Nigeria),Mak (Nigeria) language,regular
Puebla Mazatec,Puebla Mazatec language,regular
Kpasam,Kpasam language,regular
Papel,Papel language,regular
Badyara,Badyara language,regular
Central Pame,Central Pame language,regular
Pnar,Pnar language,regular
Pyu,Pyu language,regular
Santa Inés Ahuatempan Popoloca,Santa Inés Ahuatempan Popoloca language,regular
Pear,Pear language,regular
Bouyei,Bouyei language,regular
Picard,Picard language,regular
Ruching Palaung,Ruching Palaung language,regular
Paliyan,Paliyan language,regular
Paniya,Paniya language,regular
Pardhan,Pardhan language,regular
Duruwa,Duruwa language,regular
Parenga,Parenga language,regular
Pardhi,Pardhi language,regular
Piti,Piti language,regular
Pacahuara,Pacahuara language,regular
Pyapun,Pyapun language,regular
Anam,Anam language,regular
Pennsylvania German,Pennsylvania German language,regular
Pa Di,Pa Di language,regular
Fedan,Fedan language,regular
Plautdietsch,Plautdietsch language,regular
Kayan,Kayan language,regular
Peranakan Indonesian,Peranakan Indonesian language,regular
Mala (New Guinea),Mala (New Guinea) language,regular
Taje,Taje language,regular
Northeastern Pomo,Northeastern Pomo language,regular
Bonan,Bonan language,regular
Penchal,Penchal language,regular
Pekal,Pekal language,regular
Phende,Phende language,regular
Kunja,Kunja language,regular
Southern Pomo,Southern Pomo language,regular
Pémono,Pémono language,regular
Petats,Petats language,regular
Petjo,Petjo language,regular
Eastern Penan,Eastern Penan language,regular
Pááfang,Pááfang language,regular
Peere,Peere language,regular
Juba Arabic,Juba Arabic language,regular
Gandhari,Gandhari language,regular
Pangwali,Pangwali language,regular
Pagi,Pagi language,regular
Rerep,Rerep language,regular
Paelignian,Paelignian language,regular
Pangseng,Pangseng language,regular
Papua New Guinean Sign Language,Papua New Guinean Sign Language,regular
Pa-Hng,Pa-Hng language,regular
Phudagi,Phudagi language,regular
Phuong,Phuong language,regular
Phukha,Phukha language,regular
Dinapigue Agta,Dinapigue Agta language,regular
Proto-Kalamian,Proto-Kalamian language,reconstructed
Nagtipunan Agta,Nagtipunan Agta language,regular
Proto-Philippine,Proto-Philippine language,reconstructed
Phake,Phake language,regular
Phalura,Phalura language,regular
Phimbi,Phimbi language,regular
Phunoi,Phunoi language,regular
Phana',Phana' language,regular
Pahari-Potwari,Pahari-Potwari language,regular
Phu Thai,Phu Thai language,regular
Phuan,Phuan language,regular
Pahlavani,Pahlavani language,regular
Phangduwali,Phangduwali language,regular
Pali,Pali language,regular
Yine,Yine language,regular
Pinji,Pinji language,regular
Pingelapese,Pingelapese language,regular
Pisabo,Pisabo language,regular
Pitcairn-Norfolk,Pitcairn-Norfolk language,regular
Pini,Pini language,regular
Pijao,Pijao language,regular
Yom,Yom language,regular
Piame,Piame language,regular
Pijin,Pijin language,regular
Pitta-Pitta,Pitta-Pitta language,regular
Pintupi-Luritja,Pintupi-Luritja language,regular
Pimbwe,Pimbwe language,regular
Piu,Piu language,regular
Piya-Kwonci,Piya-Kwonci language,regular
Pije,Pije language,regular
Kipfokomo,Kipfokomo language,regular
Pak-Tong,Pak-Tong language,regular
Pankhu,Pankhu language,regular
Pökoot,Pökoot language,regular
Pukapukan,Pukapukan language,regular
Attapady Kurumba,Attapady Kurumba language,regular
Pakistan Sign Language,Pakistan Sign Language,regular
Maleng,Maleng language,regular
Paku,Paku language,regular
Miani,Miani language,regular
Polonombauk,Polonombauk language,regular
Central Palawano,Central Palawano language,regular
Palu'e,Palu'e language,regular
Polci,Polci language,regular
Kohistani Shina,Kohistani Shina language,regular
Shwe Palaung,Shwe Palaung language,regular
Palenquero,Palenquero language,regular
Oluta Popoluca,Oluta Popoluca language,regular
Palaic,Palaic language,regular
Palaka Senoufo,Palaka Senoufo language,regular
San Marcos Tlalcoyalco Popoloca,San Marcos Tlalcoyalco Popoloca language,regular
Southwest Palawano,Southwest Palawano language,regular
Brooke's Point Palawano,Brooke's Point Palawano language,regular
Bolyu,Bolyu language,regular
Paluan,Paluan language,regular
Pambia,Pambia language,regular
Pallanganmiddang,Pallanganmiddang language,regular
Pwaamèi,Pwaamèi language,regular
Northern Pumi,Northern Pumi language,regular
Southern Pumi,Southern Pumi language,regular
Pamlico,Pamlico language,regular
Sabir,Sabir language,regular
Pol,Pol language,regular
Pam,Pam language,regular
Pom,Pom language,regular
Northern Pame,Northern Pame language,regular
Paynamar,Paynamar language,regular
Piedmontese,Piedmontese language,regular
Mirpur Panjabi,Mirpur Panjabi language,regular
Poumei Naga,Poumei Naga language,regular
Papuan Malay,Papuan Malay language,regular
Southern Pame,Southern Pame language,regular
Punan Bah-Biau,Punan Bah-Biau language,regular
Pannei,Pannei language,regular
Mpinda,Mpinda language,regular
Western Penan,Western Penan language,regular
Pongu,Pongu language,regular
Penrhyn,Penrhyn language,regular
Aoheng,Aoheng language,regular
Pinjarup,Pinjarup language,regular
Paunaka,Paunaka language,regular
Paleni,Paleni language,regular
Punan Batu,Punan Batu language,regular
Pinai-Hagahai,Pinai-Hagahai language,regular
Panobo,Panobo language,regular
Pancana,Pancana language,regular
Pana (West Africa),Pana (West Africa) language,regular
Panim,Panim language,regular
Ponosakan,Ponosakan language,regular
Pontic Greek,Pontic Greek language,regular
Jiongnai Bunu,Jiongnai Bunu language,regular
Pinigura,Pinigura language,regular
Phong-Kniang,Phong-Kniang language,regular
Pinyin,Pinyin language,regular
Pana (Central Africa),Pana (Central Africa) language,regular
Poke,Poke language,regular
Potiguára,Potiguára language,regular
Poqomchi',Poqomchi' language,regular
Highland Popoluca,Highland Popoluca language,regular
Pokangá,Pokangá language,regular
Pwapwâ,Pwapwâ language,regular
Texistepec Popoluca,Texistepec Popoluca language,regular
Guinea-Bissau Creole,Guinea-Bissau Creole language,regular
San Felipe Otlaltepec Popoloca,San Felipe Otlaltepec Popoloca language,regular
Pogolo,Pogolo language,regular
Abai,Abai language,regular
Baliledo,Baliledo language,regular
Proto-Bungku-Tolaki,Proto-Bungku-Tolaki language,reconstructed
Proto-Central-Eastern Malayo-Polynesian,Proto-Central-Eastern Malayo-Polynesian language,reconstructed
Proto-Halmahera-Cenderawasih,Proto-Halmahera-Cenderawasih language,reconstructed
Proto-Lampungic,Proto-Lampungic language,reconstructed
Proto-Malayo-Chamic,Proto-Malayo-Chamic language,reconstructed
Proto-Micronesian,Proto-Micronesian language,reconstructed
Proto-Malayic,Proto-Malayic language,reconstructed
Proto-Malayo-Sumbawan,Proto-Malayo-Sumbawan language,reconstructed
Proto-Oceanic,Proto-Oceanic language,reconstructed
Proto-Eastern Polynesian,Proto-Eastern Polynesian language,reconstructed
Proto-Nuclear Polynesian,Proto-Nuclear Polynesian language,reconstructed
Proto-Polynesian,Proto-Polynesian language,reconstructed
Proto-Malayo-Polynesian,Proto-Malayo-Polynesian language,reconstructed
Sarawak Malay,Sarawak Malay language,regular
Proto-South Sulawesi,Proto-South Sulawesi language,reconstructed
Proto-Sunda-Sulawesi,Proto-Sunda-Sulawesi language,reconstructed
Proto-North Sarawak,Proto-North Sarawak language,reconstructed
Terengganu Malay,Terengganu Malay language,regular
Pao,Pao language,regular
Papi,Papi language,regular
Paipai,Paipai language,regular
Papuma,Papuma language,regular
Papapana,Papapana language,regular
Pei,Pei language,regular
San Luís Temalacayuca Popoloca,San Luís Temalacayuca Popoloca language,regular
Pa,Pa language,regular
Papora,Papora language,regular
Proto-Eastern Malayo-Polynesian,Proto-Eastern Malayo-Polynesian language,reconstructed
Malecite-Passamaquoddy,Malecite-Passamaquoddy language,regular
Niya Prakrit,Niya Prakrit language,regular
Parachi,Parachi language,regular
Principense,Principense language,regular
Paranan,Paranan language,regular
Porohanon,Porohanon language,regular
Paicî,Paicî language,regular
Peruvian Sign Language,Peruvian Sign Language,regular
Kibiri,Kibiri language,regular
Old Occitan,Old Occitan language,regular
Ashéninka Perené,Ashéninka Perené language,regular
Puri,Puri language,regular
Phai,Phai language,regular
Puragi,Puragi language,regular
Parawen,Parawen language,regular
Purik,Purik language,regular
Providencia Sign Language,Providencia Sign Language,regular
Asue Awyu,Asue Awyu language,regular
Persian Sign Language,Persian Sign Language,regular
Plains Indian Sign Language,Plains Indian Sign Language,regular
Central Malay,Central Malay language,regular
Penang Sign Language,Penang Sign Language,regular
Southwest Pashayi,Southwest Pashayi language,regular
Southeast Pashayi,Southeast Pashayi language,regular
Puerto Rican Sign Language,Puerto Rican Sign Language,regular
Pauserna,Pauserna language,regular
Panasuan,Panasuan language,regular
Polish Sign Language,Polish Sign Language,regular
Philippine Sign Language,Philippine Sign Language,regular
Pasi,Pasi language,regular
Portuguese Sign Language,Portuguese Sign Language,regular
Piscataway,Piscataway language,regular
Pai Tavytera,Pai Tavytera language,regular
Pataxó Hã-Ha-Hãe,Pataxó Hã-Ha-Hãe language,regular
Pintiini,Pintiini language,regular
Patani,Patani language,regular
Zo'é,Zo'é language,regular
Pattapu,Pattapu language,regular
Piamatsina,Piamatsina language,regular
Enrekang,Enrekang language,regular
Port Vato,Port Vato language,regular
Pentlatch,Pentlatch language,regular
Pathiya,Pathiya language,regular
Purepecha,Purepecha language,regular
Purum,Purum language,regular
Punan Merap,Punan Merap language,regular
Punan Aput,Punan Aput language,regular
Puelche,Puelche language,regular
Punan Merah,Punan Merah language,regular
Phuie,Phuie language,regular
Punan Tubu,Punan Tubu language,regular
Puma,Puma language,regular
Puoc,Puoc language,regular
Pulabu,Pulabu language,regular
Puruborá,Puruborá language,regular
Putoh,Putoh language,regular
Punu,Punu language,regular
Puare,Puare language,regular
Purisimeño,Purisimeño language,regular
Pawaia,Pawaia language,regular
Panawa,Panawa language,regular
Molbog,Molbog language,regular
Western Pwo,Western Pwo language,regular
Powari,Powari language,regular
Northern Pwo,Northern Pwo language,regular
Quetzaltepec Mixe,Quetzaltepec Mixe language,regular
Pye Krumen,Pye Krumen language,regular
Fyam,Fyam language,regular
Poyanáwa,Poyanáwa language,regular
Paraguayan Sign Language,Paraguayan Sign Language,regular
Puyuma,Puyuma language,regular
Tircul,Tircul language,regular
Pyen,Pyen language,regular
Pazeh,Pazeh language,regular
Para Naga,Para Naga language,regular
Proto-Great Andamanese,Proto-Great Andamanese language,reconstructed
Proto-Be-Tai,Proto-Be-Tai language,reconstructed
Proto-Chukotko-Kamchatkan,Proto-Chukotko-Kamchatkan language,reconstructed
Proto-Hurro-Urartian,Proto-Hurro-Urartian language,reconstructed
Proto-Kadu,Proto-Kadu language,reconstructed
Proto-Kam-Sui,Proto-Kam-Sui language,reconstructed
Proto-Koreanic,Proto-Koreanic language,reconstructed
Proto-Kra,Proto-Kra language,reconstructed
Proto-Hlai,Proto-Hlai language,reconstructed
Proto-Be,Proto-Be language,reconstructed
Proto-Ongan,Proto-Ongan language,reconstructed
Proto-Kra-Dai,Proto-Kra-Dai language,reconstructed
Proto-Yeniseian,Proto-Yeniseian language,reconstructed
Proto-Yukaghir,Proto-Yukaghir language,reconstructed
Quapaw,Quapaw language,regular
K'iche',K'iche' language,regular
Quinault,Quinault language,regular
Quinqui,Quinqui language,regular
Sacapulteco,Sacapulteco language,regular
Queyu,Queyu language,regular
